row_id,label,group,source_path,source_sha256,pixel_sha256,width,height,format,official_split,source_version
67,Arid_Soil,Arid_Soil:116,results/confirmatory/recovery/soil/staging/original/Arid_Soil/116.jpg,ee7544138db0c54333c21e0e95a3e9bd9b2fa696e7842615d05ec952a52a0bfd,5fcfc8d4b5e040ee263168ffe87193cfde5a5c0b1407319db7c5bb29a65e8cc3,531,573,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
68,Arid_Soil,Arid_Soil:117,results/confirmatory/recovery/soil/staging/original/Arid_Soil/117.jpg,a96a8067f0846fbf01047f3971c710baa92004ba147a5f7fe8522af125506ae8,94c1320c8bd8826388f43537941d878ef2f190e33654b2513b0e0c62ee69c6c5,271,335,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
69,Arid_Soil,Arid_Soil:118,results/confirmatory/recovery/soil/staging/original/Arid_Soil/118.jpg,a707b407b1225ea03bee397c34d5ad5657db707e2b47222f5442250e9b26fe17,8db8d4f3ff560f0e163cf4c3bd7c60a492b35dfdc02408c3080459e64b096405,300,196,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
70,Arid_Soil,Arid_Soil:119,results/confirmatory/recovery/soil/staging/original/Arid_Soil/119.jpg,2ffd692afa496f7d887348f422a4209a37618a9a89b5b3b92af06ca3268f639b,2010519ad7754bf8e079709e67458e4ac6c93588d12945d683e77d63e5207bba,439,184,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
71,Arid_Soil,Arid_Soil:12,results/confirmatory/recovery/soil/staging/original/Arid_Soil/12.jpg,326d554dcec34f22e6664a218efc74b7b8102a84295c862e276ff38a73f26d23,2ae91fdf04c3837959156e9ceeb7b9b09fc98d33d21034704aa29fd7c23e917e,2613,1960,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
72,Arid_Soil,Arid_Soil:120,results/confirmatory/recovery/soil/staging/original/Arid_Soil/120.jpg,e559b5670c3a26c764b15af35dd3dfb2cf8beb70f376e7d9704e4f72bbc8fb54,ffd14ce7eaf2d375db8855177599f111ac0c36dbf5d2ef6a4a71230fb9003a00,640,428,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
73,Arid_Soil,Arid_Soil:121,results/confirmatory/recovery/soil/staging/original/Arid_Soil/121.jpg,47883f8b9b983f6f04ef2e08253ba3c5cb6dc45e53dad2ede4b0754696c66a02,d8c216d4aa1bb2d5f4a96c2b02a0746919d3e734c1b1ab01c7c8d9ff5f9ec383,2000,1333,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
74,Arid_Soil,Arid_Soil:122,results/confirmatory/recovery/soil/staging/original/Arid_Soil/122.jpg,34e27f647f8ac94878a8f998d9be6acdf3b703f56bb0908de9b28a735503db71,6a5f066c29d8ea9668eccef28e117eb2d4cc77b3e8a366b4f574515cb1db3d76,800,534,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
75,Arid_Soil,Arid_Soil:123,results/confirmatory/recovery/soil/staging/original/Arid_Soil/123.jpg,cd9db9ed88fd483d130b1513e395ebf27374459b52da6213cfc922ded2f0cc90,335d10941398f21531fd81e50fb3d355b95faca617d34519905daab770578ac3,600,600,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
76,Arid_Soil,Arid_Soil:124,results/confirmatory/recovery/soil/staging/original/Arid_Soil/124.jpg,21abe4b053de3f859b618868ea02d2412daa9e130ba3832ef689e2e9b1667118,c00d07812c4f39fa70a18c7a138d09e4835973f32b07890c7da0cfda82ebb11a,640,425,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
77,Arid_Soil,Arid_Soil:125,results/confirmatory/recovery/soil/staging/original/Arid_Soil/125.jpg,c2a46175342ded84d2ef93e65e41c023b723171e994bb8e6be8498136bdaf32a,c22fed64b3ef3c227af1d0b4f13d8d8df4b3a29169971dff1a0d137e1d4fd9d0,900,600,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
78,Arid_Soil,Arid_Soil:126,results/confirmatory/recovery/soil/staging/original/Arid_Soil/126.jpg,1d4b3d48e933d1ea8a0503d551a0a3a8a5c83e6396a216243f6f4e59201abe58,4942bb9a11ddbf1e8c4c28d3939e9cefb4b76a46d0ae0f2632cd07dee38b7871,480,270,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
79,Arid_Soil,Arid_Soil:127,results/confirmatory/recovery/soil/staging/original/Arid_Soil/127.jpg,08008aaf52fc9fd9a1d73662a8373dd330e307ca1f08d1dd96c192a6a717e6a7,cf4cef0d0d7f9ffd4ca549c5d23499358b7d7ed6bcf16b5168cbc812a848b66f,1300,634,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
80,Arid_Soil,Arid_Soil:128,results/confirmatory/recovery/soil/staging/original/Arid_Soil/128.jpg,584c24a1e00c15668566858667be66db4313aa90a075fb162f894c2b3d971295,180f7bbf7148d3ed35b120025e321599bdb52fa05c078b2c72aa81e6b7d4491c,626,470,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
81,Arid_Soil,Arid_Soil:129,results/confirmatory/recovery/soil/staging/original/Arid_Soil/129.jpg,b1adc9cac62072418afd5a782e56841942a7a22440f9dba639daa9275f31887e,d2daa84a06da0177b958bed634fde5c1a12fc0a6cc47971476375fe7af951c52,1024,768,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
82,Arid_Soil,Arid_Soil:13,results/confirmatory/recovery/soil/staging/original/Arid_Soil/13.jpg,3ae8dd075013513ff1021ef7fa47e161fb69f9c2a5c05b9b07f344069d8fb64f,4cf79c24b50dc46bce4cf7da745298c6506440ddd98929283b9fdd635545e37c,626,416,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
83,Arid_Soil,Arid_Soil:130,results/confirmatory/recovery/soil/staging/original/Arid_Soil/130.jpg,fde3263678c70e831ebc0b966e342ac24f43542305ace441b6b7e6d19691f232,9b539ba0f5e505a372abccd59d06b4f217a48930ff389395cefdc665061f3297,494,326,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
84,Arid_Soil,Arid_Soil:131,results/confirmatory/recovery/soil/staging/original/Arid_Soil/131.jpg,51089eb3e654e3bc51bab6c53e9545213e4a96a60959e85f4aab0beb54a23522,1496267bc8289c254301eadfa297e2f29d220908b9b164847ef438f5babe546d,390,259,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
85,Arid_Soil,Arid_Soil:132,results/confirmatory/recovery/soil/staging/original/Arid_Soil/132.jpg,b5c14c00454dff9b5176c57604dd9a5107c25ccc16b33adef485566155be5901,7d392ffbaf596e4760178bbb254888b61259957932340183890c1275f457c31d,736,456,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
86,Arid_Soil,Arid_Soil:133,results/confirmatory/recovery/soil/staging/original/Arid_Soil/133.jpg,a2590f0068a006511020b349c8b74c9ebf2011daf7fb17324131ba0bd01ca5cc,97b5e11690b2835ce1ab1eb3bff29c32ae82ecb573e39995054fe87d7c7751bb,320,240,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
87,Arid_Soil,Arid_Soil:134,results/confirmatory/recovery/soil/staging/original/Arid_Soil/134.jpg,2aab7fa7407107ea5a58049a961337d75a9407b926af363999b3b13b6c001a61,3a76928530671775c7044d5a092e8c07483c8b0bd523643a596262f5a7bf7e60,1024,443,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
88,Arid_Soil,Arid_Soil:135,results/confirmatory/recovery/soil/staging/original/Arid_Soil/135.jpg,943164ff1b3059b51cb0a7749a82277284f60c470d4a3ba48f3810babb685295,b56bf48a6ac2c570489a31ba54e1a20d41edca8a30fada4f80713341fca01c94,302,584,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
89,Arid_Soil,Arid_Soil:135,results/confirmatory/recovery/soil/staging/original/Arid_Soil/135a.jpg,c765528601f93cae5178f384e21970d261caada3a35adfb6164069c8e698feeb,8ca23c64080e0906d8e8da9beb55b32efa32d487b03c594c5157e9a6e6ade594,551,370,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
90,Arid_Soil,Arid_Soil:136,results/confirmatory/recovery/soil/staging/original/Arid_Soil/136.jpg,9a8fdc859002713a35ed460fc915db4dd64c5b8cec85aafdf15645cfaf312988,bb48f610fe31b24da7d305ab534ae2572153a57681e1ec4d27daeaa771c7da39,742,1000,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
91,Arid_Soil,Arid_Soil:137,results/confirmatory/recovery/soil/staging/original/Arid_Soil/137.jpg,3c8ccb05bdedeff15f9ae07649a5603509b6d1dfc39f23d18ba950bec95c2f97,27ec8506853b6342a613e858db82a89c2ad215d050949d8494779a54e14e5c2a,747,858,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
92,Arid_Soil,Arid_Soil:138,results/confirmatory/recovery/soil/staging/original/Arid_Soil/138.jpg,59b6077d72977b01c99202bd9d92c4547401b9eff0e7581702a5302489e647eb,cf46231308afbb6fbda01a341f3931ce6a04521e4f5b9916313341644191c457,220,165,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
93,Arid_Soil,Arid_Soil:139,results/confirmatory/recovery/soil/staging/original/Arid_Soil/139.jpg,34c8807dc3ded3788d9ba03c2352aec71047bc4da139cbce7b4dab3db429c280,ead91d6fde61bc72af18e53ca49a98b353e89c13c10c244d13cb33fa411b52e6,760,443,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
94,Arid_Soil,Arid_Soil:14,results/confirmatory/recovery/soil/staging/original/Arid_Soil/14.jpg,f657667ff4c9cebe85815bdaed3dd4a74c72551380c97cea6de07d38cb1ac687,4b8c31006da3ebabb9dd333bc88a77d94c0c1f6069f5ccc34a3620a03dd3a8de,800,530,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
95,Arid_Soil,Arid_Soil:140,results/confirmatory/recovery/soil/staging/original/Arid_Soil/140.jpg,d976204f05298c77dcb90c680f7688b8b4f0d4d503acc68bc283e62205156dea,77b09c3d8bdfd0803f18905db47e49bd738c124693bd3ef0dce526776e978641,1600,200,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
96,Arid_Soil,Arid_Soil:140,results/confirmatory/recovery/soil/staging/original/Arid_Soil/140a.jpg,4acdbe01e9ee13857c555a41a0c2b4ebeccd501d8aa117b45e6600a8d3af0cfc,92a119222ec062ec6919b9e9b4a39dea7a03d0f01a69720f3c0456d571730d56,437,763,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
97,Arid_Soil,Arid_Soil:141,results/confirmatory/recovery/soil/staging/original/Arid_Soil/141.jpg,b48d5c3bccad7416bf7e9acb28878c63f71dfa3dde947ba8c8c4aed90f72fcb5,1a400909cdb0d25c3ba7419659575a6313ff362e8abfd0efbcdf182246497cdc,626,418,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
98,Arid_Soil,Arid_Soil:142,results/confirmatory/recovery/soil/staging/original/Arid_Soil/142.jpg,cf6a8766eb3c835a15f13e99bb216eef7f828d4e6e8936394d2809bb0a7c5705,8b506d64c3d7197ef0e8b2c1c1cc85ab5f830a9e57c4338c3dd2f7b40bea0f47,600,400,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
99,Arid_Soil,Arid_Soil:143,results/confirmatory/recovery/soil/staging/original/Arid_Soil/143.jpg,f999bf185865de741bf0661d6114cfe47d4e51b478b423b77879703272715f82,29caba83809887846721bc34ac478a21fb8bad88599337248b0cd6928a322cf9,620,537,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
100,Arid_Soil,Arid_Soil:144,results/confirmatory/recovery/soil/staging/original/Arid_Soil/144.jpg,c28620c70c15f611388566ec4b94f39b0c5c69bba005aeb900b5049bb9e6de14,5c064fbf2cbfaa572b3a2adbac09bbbae8bd16cb3aaf88501d1c8774e0f9cdf8,1600,886,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
101,Arid_Soil,Arid_Soil:144,results/confirmatory/recovery/soil/staging/original/Arid_Soil/144a.jpg,59e9bf1dca29c475b6270df53973a0f82d98dbbe971318c53baec300503dc047,412e5b154958eef8b21d7aa713494f9c27b41a888716c2d0c719f27540e2c961,1600,640,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
102,Arid_Soil,Arid_Soil:145,results/confirmatory/recovery/soil/staging/original/Arid_Soil/145.jpg,1a1664a7f5bf5b1386647decb37904ae34971ca0f50668bf03e6925e5cf1cf40,33d55fed51bb5c132c1941ee6f4695236fa5785a2b0e53d4ffc6d64f34bb10b3,1024,424,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
103,Arid_Soil,Arid_Soil:146,results/confirmatory/recovery/soil/staging/original/Arid_Soil/146.jpg,7b72deec09dd77c67faac605e18d1af6b7a06d2cec6d36ad0986821a357a41da,896298e59198c27eeeb61ce51e23a1cf13acf6d348cabbcf8540aaba8c63537a,850,319,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
104,Arid_Soil,Arid_Soil:147,results/confirmatory/recovery/soil/staging/original/Arid_Soil/147.jpg,952910c8a091eae09b9de22bcba4848929e8829f005c262acdaae59ad42b631c,202b5e87c7548a342703044279f79b8b89f6f5e6d9e9cc65fea55d44d9d1b8a9,347,420,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
105,Arid_Soil,Arid_Soil:148,results/confirmatory/recovery/soil/staging/original/Arid_Soil/148.jpg,7dc2385ea1af48bee6ceaef2bd074aadb6c47aa1d7099bbfccf835beb96e60f8,3e4e4432b75cca4008a538ed7b195b34700826efa3da45c4480481152708b5ba,1300,870,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
106,Arid_Soil,Arid_Soil:149,results/confirmatory/recovery/soil/staging/original/Arid_Soil/149.jpg,2dd5ff067130711f0aba18ffb1ceeb438c7eed76a978684fe5e370f10bde37b6,f2b61514008759f50558c6a04c7a4eab52810ebef3381a7124ec53f5589245e6,800,480,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
107,Arid_Soil,Arid_Soil:15,results/confirmatory/recovery/soil/staging/original/Arid_Soil/15.jpg,c78d8de09701736261475305572784d95e6138536c4a1b81021b85ce1aa0f02c,93baea49f83ff51fdbf25ce42fe1988a21b6427ecd4c1f8106235a4b042eed30,1504,1568,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
108,Arid_Soil,Arid_Soil:150,results/confirmatory/recovery/soil/staging/original/Arid_Soil/150.jpg,08cf76785d5251ce3597e06478333b03f2931faa8b624ef49323249a722a749b,e04a3982094946534d6c90248347be6d6aa762e60f5baf37aca9eddc55d0013a,1435,1154,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
109,Arid_Soil,Arid_Soil:151,results/confirmatory/recovery/soil/staging/original/Arid_Soil/151.jpg,6ba7116168c79a4e335d156c53086fe5bd24844334c9416d66a72b8ed4b96cd4,ae4442d38455fa7000c007b38b91e4d564f045a3c70ecd1351ab6bf87e2471cd,626,416,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
110,Arid_Soil,Arid_Soil:152,results/confirmatory/recovery/soil/staging/original/Arid_Soil/152.jpg,3a264e92d65a17ed2a24ee9ed55a519bc7567eb2128506cd6854452b996de77f,03b2b1a9e6d691d398e8c25a8e500d9587b9fd729dde6a9dfe65f41f73405976,1000,334,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
111,Arid_Soil,Arid_Soil:153,results/confirmatory/recovery/soil/staging/original/Arid_Soil/153.jpg,b664a6e2b69364c651c98e12e7f517fe5913fc4c645ef27db4cf2c8ddef97e74,4bced705de0dc9a00ab7d688d9f092ea1f9a6ece0726aaae1541e8df8fe7c6d1,1600,1064,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
112,Arid_Soil,Arid_Soil:154,results/confirmatory/recovery/soil/staging/original/Arid_Soil/154.jpg,9a8cf5e1ce7402a4c126aea194eaaadec9b388aa72815d2abbd7a3223eb8db5e,228a1bfe0e773a322f85ed82ddaa222f07c60d0f44379aeb057f679c1f32590d,1300,859,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
113,Arid_Soil,Arid_Soil:155,results/confirmatory/recovery/soil/staging/original/Arid_Soil/155.jpg,0463abc8d519bcbbac848e015958b66459da4ba96be66a1349e4df5a4b218eba,f0074fe0eff180ff53f66d81e984a3358538dc9829020c19132a654954a8682f,2400,1600,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
114,Arid_Soil,Arid_Soil:156,results/confirmatory/recovery/soil/staging/original/Arid_Soil/156.jpg,d3ce26fda084dcc7df3332fb5e0050d44bb5427f612550ffc495bf4802baa219,1fc6bafa4fd5ac8c6576dff44f5059dfd65a07cc63b281c1e803a0b55fb99c2b,800,519,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
115,Arid_Soil,Arid_Soil:157,results/confirmatory/recovery/soil/staging/original/Arid_Soil/157.jpg,8d6c8d4ae6dcbc96a94d46d7de267a13cc438c132025602d702840f5ed517b02,2230b223cbf059bce8a30154ce0c6b67978f9e6538e6371a3e6b1c3265c1d603,477,349,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
116,Arid_Soil,Arid_Soil:158,results/confirmatory/recovery/soil/staging/original/Arid_Soil/158.jpg,c1ea1b29ad09f8753acb6fdef70de0f793762f14f0f7b318e7c95d4c9da1a0cc,050ea9fad2ff3b0b0d5591df7537acd25ff1161334defb27614a65e75df9e130,465,279,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
117,Arid_Soil,Arid_Soil:159,results/confirmatory/recovery/soil/staging/original/Arid_Soil/159.jpg,f2c48657326886d743ae0a8a41bf238c5508b34add49e7e493eae4cc3f23da53,d1fe9886377695fba3a8add1edd3c46d8933163f14442c445003e8d25ddfb4a7,626,417,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
118,Arid_Soil,Arid_Soil:16,results/confirmatory/recovery/soil/staging/original/Arid_Soil/16.jpg,412a3c18dbfc9d9356d775553edc7b492669957bce7e56d0d3c886af38c42054,7fe4402935ae7a18450cf3d3b03bb986fd7f02996072fa4df28dcfec6a04612c,605,644,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
119,Arid_Soil,Arid_Soil:161,results/confirmatory/recovery/soil/staging/original/Arid_Soil/161.jpg,0db75ffbf0c3acb15ec1561452b4f9dfff86f41dc3406027da20b71e8ccdc232,e7647b068d4c026985c12f952a4265b6170fb484f17403a39e9212be65014cce,960,636,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
120,Arid_Soil,Arid_Soil:162,results/confirmatory/recovery/soil/staging/original/Arid_Soil/162.jpg,c59e66309be7bf9f2d4df667a9f2cae83c252f9149f0325f8edcfccfc12908e4,05a7fab584c9205690d0b274ec1487389a7810637422d7ad3e40f67cc938d6ad,584,389,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
121,Arid_Soil,Arid_Soil:163,results/confirmatory/recovery/soil/staging/original/Arid_Soil/163.jpg,02941cdab3f65e75c676e8bc3f507e525ccd066b48e6028757ebf6e686ae9716,21bd32ab9f1896207e3bb67a05e94b3c03e1ee517f20a2d564a0605b19ce56d2,814,283,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
122,Arid_Soil,Arid_Soil:163,results/confirmatory/recovery/soil/staging/original/Arid_Soil/163a.jpg,ad0934a651bc3bc3aaff82b9ea9a99564092706dbf338badda81f0cd51fde4a6,908a97607ffa1241d86ae577f2f91bb975f9eee377c3236bc596f168f7c57f47,735,303,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
123,Arid_Soil,Arid_Soil:164,results/confirmatory/recovery/soil/staging/original/Arid_Soil/164.jpg,1728e21219d417609c4802fdd8ecd997dc29ed547804c448f10390262263ac40,01baaee86f7115498b32e2b8a738f9f48ec8cf2ee05c634719f3b75702e1aa46,1600,1200,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
124,Arid_Soil,Arid_Soil:165,results/confirmatory/recovery/soil/staging/original/Arid_Soil/165.jpg,2f13336eb96792af08b37c924f7015c79d3794bdcd0668928a5fd30c3e511bc1,f12e0f3bfbe21622f8d6072b1a370c68f41a7dfb99285ce29cd968cbb4e8820b,600,227,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
125,Arid_Soil,Arid_Soil:166,results/confirmatory/recovery/soil/staging/original/Arid_Soil/166.jpg,82ebc616fc2d8742734cd7234f03465f826e7e1c8a877493de7b8428e7f16543,07268c8cfdce2f624f36096b8a630caacdfd4ae2a51ee8208b11049e3debebf7,600,399,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
126,Arid_Soil,Arid_Soil:167,results/confirmatory/recovery/soil/staging/original/Arid_Soil/167.jpg,3a704f269e5591a8e8f640f0857f3739969e17c45dab0745bab8bcfeded02205,87b0d3df739d524152a0d4ad1ef2f224a26026b252beb2f8b661bd65aa8d7fd3,384,224,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
127,Arid_Soil,Arid_Soil:168,results/confirmatory/recovery/soil/staging/original/Arid_Soil/168.jpg,0c3b73357a3648127d4a5cab39c47e5af8136aeb2d4111d4a2c9644ecd34857a,ef599752d927072a8e20a5c2d17df3a3dc69c3d2700594286ca74baf47c6c060,209,152,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
128,Arid_Soil,Arid_Soil:169,results/confirmatory/recovery/soil/staging/original/Arid_Soil/169.jpg,d5fbfc1b60c3cac3e20aa385836c583a579cb0c0592eedb3d84b94bcadd59249,678a6104fa2ed552260f6a1227dc76dc8be84e99e5bd7acac77badbc5429d2f3,640,261,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
129,Arid_Soil,Arid_Soil:16,results/confirmatory/recovery/soil/staging/original/Arid_Soil/16a.jpg,ec7c9ba61087983d27dbc06e3fb0ca765eaeda1a3412a6262f5c1c6237faa906,abe78651d4d60bb3dcc46e5e4449ed7b4d413f3a190854534cb0d43d7a98e572,1024,415,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
130,Arid_Soil,Arid_Soil:16,results/confirmatory/recovery/soil/staging/original/Arid_Soil/16b.jpg,775096fef02f367af5d070e8cc0fa1b6d7ef5cd44117e2bf4e947c0d0c27a20b,738b5d370e26dc978c3b26bbb99c82703bab69e6dffd272897011f86fdc9b96b,565,407,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
131,Arid_Soil,Arid_Soil:17,results/confirmatory/recovery/soil/staging/original/Arid_Soil/17.jpg,5be1c4f4fd03a4a28e7eb248887ceb966f75b1b043794e879414735781407ea3,7439ec0cb62c4f76439c1ae5b21dfa5e33689b459070fc3a76b9d17cd44c196f,200,200,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
132,Arid_Soil,Arid_Soil:170,results/confirmatory/recovery/soil/staging/original/Arid_Soil/170.jpg,5cea2faeae6cd233b45cf729d0863df248d5a674cbb7df9ad765fad6aefd534e,0fd9bab73322708be6aae27a6eb49784af0b51252a6afa1e79fed4e8b37ccd5d,350,217,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
133,Arid_Soil,Arid_Soil:171,results/confirmatory/recovery/soil/staging/original/Arid_Soil/171.jpg,7f79a06cd9279b4c9a2271143d75006cd77406c92a684153e865e5eab8eca02a,7f6f60fadeb6d7a27f905429f24aa3494a5f33627cb3394cb127a07e5cd8337b,1280,720,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
134,Arid_Soil,Arid_Soil:172,results/confirmatory/recovery/soil/staging/original/Arid_Soil/172.jpg,81ad25227c48bd3b8efaa112001a96662fefc4bc60c2032a9262a35f0902c08d,70edd68981c45540970b96fd2d15f3805ff7a7bcdc0bcca5e90319120000b4b5,400,147,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
135,Arid_Soil,Arid_Soil:173,results/confirmatory/recovery/soil/staging/original/Arid_Soil/173.jpg,593acefb3b462cf6dc2b7f102d4a59c50b684a4ad438649f6169e7cdc27acb73,1937705701a51e6061fde2a3b91c3467f1d4789fdb182f9875f0c3c3a84e1d75,800,432,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
